movie_id,actor_id
1395,1029
1396,3655
1396,4036
1396,904
1396,2835
1397,1981
1397,3013
1397,3857
1397,3399
1398,774
1398,2397
1398,3455
1398,3569
1399,2313
1399,3736
1399,4781
1399,845
1400,4300
1400,4035
1400,3121
1400,3868
1401,1987
1401,3084
1401,4575
1401,2744
1402,4363
1402,576
1402,2569
1402,2411
1403,4036
1403,4732
1403,2695
1403,4106
1404,1381
1404,1344
1404,2904
1404,2332
1405,2125
1405,1071
1405,4809
1405,89
1406,3677
1406,2681
1406,4222
1406,397
1407,1927
1407,1268
1407,694
1407,724
1408,4465
1408,3328
1408,1663
1408,276
1409,3350
1409,4300
1409,1182
1409,2333
1410,1773
1410,2078
1410,4910
1410,1748
1411,1238
1411,4325
1411,4241
1411,3767
1412,1856
1412,1987
1412,2133
1412,591
1413,4300
1413,3552
1413,2173
1413,3831
1414,3291
1415,4872
1415,4948
1415,4161
1415,4740
1416,955
1416,519
1416,124
1416,2772
1417,1876
1417,1025
1417,1465
1417,4502
1418,2143
1418,3823
1418,2185
1418,332
1419,4093
1419,4625
1419,3641
1419,1471
1420,204
1420,3075
1420,2083
1420,2056
1421,3185
1421,3250
1421,574
1421,3742
1422,720
1422,1366
1422,2904
1422,2672
1423,4475
1423,380
1423,2672
1423,4686
1424,575
1424,122
1424,3758
1424,281
1425,1866
1425,2519
1425,4765
1425,1515
1426,4076
1426,3216
1426,3338
1426,204
1427,4280
1428,2793
1428,1200
1428,3736
1428,4186
1429,2724
1429,4094
1429,3717
1429,2426
1430,4469
1430,995
1430,446
1430,1497
1431,603
1431,220
1431,4177
1431,774
1432,1710
1432,4024
1432,1000
1432,447
1433,1715
1433,2365
1433,2395
1433,2133
1434,1880
1434,600
1434,4269
1434,4672
1435,2455
1435,4806
1435,4123
1435,3679
1436,1417
1436,4960
1436,3897
1436,243
1437,3245
1437,1300
1437,2437
1437,1701
1438,463
1438,546
1438,469
1438,526
1439,2062
1439,2138
1439,935
1439,3086
1440,360
1440,4065
1440,2031
1440,511
1441,4352
1441,4704
1441,2766
1441,3143
1442,431
1442,2261
1442,4789
1442,4871
1443,2028
1443,3924
1443,3775
1443,1740
1444,938
1444,3167
1444,4950
1444,918
1445,449
1445,2162
1445,53
1445,4632
1446,3293
1446,1658
1446,55
1446,3723
1447,360
1447,3084
1447,152
1447,3528
1448,4806
1448,239
1448,2287
1448,1008
1449,2384
1449,29
1449,3454
1449,2168
1450,3146
1450,435
1450,2831
1450,1052
1451,431
1451,3612
1451,38
1451,2492
1452,3340
1452,2640
1452,969
1452,4405
1453,3655
1453,1534
1453,2474
1453,3540
1454,4093
1454,3809
1454,487
1454,3767
1455,1520
1455,3844
1455,3253
1455,3727
1456,3796
1456,4350
1456,3306
1456,1951
1457,1766
1457,2532
1457,2839
1457,3073
1458,3293
1458,2039
1458,1319
1458,1911
1459,1174
1459,4877
1459,1865
1459,534
1460,2828
1460,1247
1460,1400
1460,4616
1461,2039
1461,2947
1461,3166
1461,1746
1462,1233
1462,2540
1462,2609
1462,3144
1463,3205
1463,3353
1463,2384
1463,920
1464,4856
1464,247
1464,1773
1464,399
1465,1693
1465,3927
1465,2878
1465,2022
1466,1800
1466,2654
1466,2152
1466,3465
1467,1981
1467,3295
1467,2740
1467,1260
1468,4633
1468,154
1468,3385
1469,172
1469,4542
1469,4036
1469,761
1470,854
1470,1917
1470,2963
1470,2031
1471,4691
1471,239
1471,1542
1471,1176
1472,796
1472,2866
1472,358
1472,3431
1473,53
1473,3195
1473,3928
1473,299
1474,731
1474,3073
1474,2533
1474,2929
1475,3803
1475,2900
1475,3807
1475,3178
1476,2303
1476,3861
1476,3155
1476,3462
1477,3818
1477,4003
1477,3188
1477,4622
1478,4575
1478,2898
1478,3035
1478,373
1479,2724
1479,2683
1479,2333
1479,2154
1480,1946
1480,802
1480,2026
1480,3414
1481,3293
1481,2796
1481,1928
1481,3414
1482,1372
1482,4024
1482,2294
1482,3360
1483,4691
1483,315
1483,568
1483,230
1484,1733
1484,4539
1484,2946
1484,2019
1485,4625
1485,1699
1485,1518
1485,4874
1486,4290
1486,523
1486,3734
1486,3290
1487,4465
1487,1671
1487,946
1487,2569
1488,3714
1488,4550
1488,455
1488,3652
1489,1946
1489,969
1489,291
1489,1928
1490,1268
1490,2814
1490,4346
1490,2296
1491,4181
1491,959
1491,1964
1491,93
1492,2125
1492,4142
1492,2748
1492,4564
1493,1366
1493,2518
1493,2814
1493,1792
1494,4069
1494,774
1494,1504
1494,349
1495,3560
1495,897
1495,2815
1496,2480
1496,195
1496,2213
1496,3253
1497,4383
1497,4184
1497,192
1497,1191
1498,4029
1498,4748
1498,460
1498,1005
1499,4034
1499,1624
1499,267
1499,934
1500,955
1500,3414
1500,4941
1500,106
1501,3328
1501,995
1502,699
1502,501
1502,3546
1502,790
1503,432
1503,4264
1503,2652
1503,3617
1504,4947
1504,1129
1504,2199
1504,52
1505,2136
1505,1913
1505,4161
1505,4669
1506,267
1506,1078
1506,2444
1506,2554
1507,2100
1507,1405
1507,4254
1507,1404
1508,185
1508,3288
1508,1341
1508,4640
1509,4874
1509,3879
1509,4640
1509,2262
1510,4666
1510,4340
1510,98
1510,3266
1511,267
1511,546
1511,3250
1511,2346
1512,2892
1512,2997
1512,2014
1512,3177
1513,978
1513,956
1513,804
1513,1079
1514,2771
1514,1340
1514,133
1514,1092
1515,3564
1515,4225
1515,478
1515,4099
1516,1856
1516,2787
1516,1378
1516,3767
1517,1534
1517,1118
1517,3429
1517,546
1518,4218
1518,107
1518,1266
1518,4243
1519,3924
1519,1333
1519,1246
1519,1928
1520,1696
1520,3468
1520,1236
1520,4671
1521,305
1521,1052
1521,2018
1521,2628
1522,1238
1522,2839
1522,4172
1522,4896
1523,473
1523,1078
1523,2300
1523,915
1524,1085
1524,1559
1524,4035
1524,2965
1525,2136
1525,637
1525,2426
1525,4289
1526,4753
1526,2798
1526,2725
1526,1504
1527,4296
1527,3762
1527,1479
1527,2024
1528,3177
1528,3896
1528,4918
1528,150
1529,4669
1529,1085
1529,2084
1529,2728
1530,720
1530,2945
1530,3984
1530,4316
1531,4296
1531,1238
1531,3250
1531,4143
1532,1232
1532,2031
1532,63
1532,2708
1533,1518
1533,2307
1533,4877
1534,3614
1534,2932
1534,1363
1534,2246
1535,1572
1535,3477
1535,4603
1535,3470
1536,3256
1536,3536
1536,1246
1536,3602
1537,3511
1537,315
1537,4481
1537,2262
1538,270
1538,4775
1538,3289
1538,4050
1539,662
1539,770
1539,94
1539,507
1540,3340
1540,4753
1540,4685
1540,2377
1541,1364
1541,1322
1541,4634
1541,2021
1542,523
1542,2905
1542,4600
1542,2342
1543,3375
1543,3498
1543,1382
1543,495
1544,4625
1544,1635
1544,69
1544,1046
1545,1587
1545,4633
1545,4137
1545,4300
1546,4465
1546,2929
1546,4801
1546,3064
1547,4691
1547,402
1547,872
1547,2908
1548,4358
1548,4100
1548,4858
1548,2851
1549,1884
1549,772
1549,3540
1549,4687
1550,2507
1550,4433
1550,2815
1550,104
1551,3777
1551,483
1551,305
1551,4962
1552,955
1552,2577
1552,2870
1552,1117
1553,854
1553,1725
1553,3461
1553,1044
1554,854
1554,4739
1554,1763
1554,511
1555,854
1555,4387
1555,3648
1555,511
1556,854
1556,3657
1556,2915
1556,1432
1557,260
1557,3324
1557,1176
1557,3339
1558,3146
1558,4662
1558,1436
1558,4393
1559,2426
1559,4719
1559,440
1559,252
1560,2142
1560,4651
1560,3205
1560,4222
1561,3276
1561,1258
1561,500
1561,143
1562,3560
1562,546
1562,4161
1562,4864
1563,16
1563,2647
1563,1445
1563,1821
1564,805
1564,1819
1564,4299
1564,2194
1565,2463
1565,590
1565,3527
1565,4137
1566,3991
1566,4629
1566,1813
1566,4505
1567,589
1567,1061
1567,2120
1567,1963
1568,720
1568,3340
1568,3205
1568,993
1569,1753
1569,434
1569,1378
1569,1155
1570,2047
1570,2459
1570,3809
1570,1245
1571,1113
1571,3288
1571,3004
1571,3366
1572,1100
1572,1064
1572,4438
1572,1613
1573,720
1573,2793
1573,4098
1573,1817
1574,1238
1574,1565
1574,185
1574,2262
1575,2702
1575,1116
1575,532
1575,2012
1576,1572
1576,1458
1576,411
1576,3812
1577,854
1577,1519
1577,1022
1577,4857
1578,76
1578,1136
1578,1298
1578,1691
1579,686
1579,1373
1579,2848
1579,1683
1580,460
1580,1565
1580,3869
1580,2098
1581,4503
1581,4691
1581,3236
1581,268
1582,1107
1582,469
1582,2096
1582,3680
1583,854
1583,3674
1583,1949
1583,4085
1584,4290
1584,4875
1584,2671
1584,172
1585,1671
1585,1306
1585,291
1585,4081
1586,4907
1586,2851
1586,2477
1586,4039
1587,4225
1587,4163
1587,1181
1587,2964
1588,1454
1588,4907
1588,3775
1588,4035
1589,3996
1589,1344
1589,4808
1589,4465
1590,3350
1590,2147
1590,1975
1590,738
1591,1671
1591,2796
1591,1297
1591,2635
1592,2976
1592,3400
1592,1809
1592,2307
1593,3111
1593,2711
1593,4027
1593,1228
1594,4296
1594,324
1594,4070
1594,3961
1595,831
1595,1665
1595,4904
1595,1820
1596,3796
1596,840
1596,3509
1596,2112
1597,3400
1597,3967
1597,2181
1597,4147
1598,2362
1598,3793
1598,2373
1598,612
1599,2728
1599,2262
1599,4678
1599,3246
1600,4710
1600,2685
1600,4917
1600,462
1601,3087
1601,969
1601,1360
1601,3916
1602,266
1602,2072
1602,245
1602,1855
1603,4363
1603,2174
1603,3879
1603,1572
1604,1991
1604,3279
1604,2015
1604,1051
1605,1703
1605,4142
1605,4776
1605,4689
1606,2611
1606,4544
1606,4366
1606,3258
1607,3314
1607,2142
1607,967
1607,1910
1608,267
1608,2256
1608,1928
1608,3724
1609,3950
1609,1366
1609,3061
1609,40
1610,4214
1610,1159
1610,4350
1610,2551
1611,1200
1611,2627
1611,4442
1611,791
1612,4470
1612,3727
1612,2858
1612,2218
1613,2682
1613,2290
1613,416
1613,2881
1614,1798
1614,2687
1614,4425
1614,2403
1615,838
1615,527
1615,3840
1615,1107
1616,1088
1616,2543
1616,2739
1616,1668
1617,4616
1617,2721
1617,2178
1617,471
1618,2136
1618,3414
1618,384
1618,1349
1619,3552
1619,2551
1619,4277
1619,2020
1620,1567
1620,2564
1620,2320
1620,581
1621,460
1621,1749
1621,4858
1621,3635
1622,3950
1622,969
1622,349
1622,2396
1623,4718
1623,2727
1623,2481
1623,4979
1624,4666
1624,923
1624,2995
1624,696
1625,1403
1625,3612
1625,378
1625,831
1626,2125
1626,3649
1626,980
1626,1540
1627,1693
1627,1037
1627,272
1627,4418
1628,2780
1628,805
1628,2373
1628,1916
1629,3426
1629,1454
1629,112
1629,1945
1630,2938
1630,3286
1630,1653
1630,3208
1631,4874
1631,4435
1631,2444
1631,2474
1632,4872
1632,1885
1632,131
1632,769
1633,3291
1633,3210
1633,1166
1633,4354
1634,2709
1634,4131
1634,4019
1634,1840
1635,3937
1635,2560
1635,3946
1635,279
1636,3552
1636,3296
1636,728
1636,3363
1637,3340
1637,1658
1637,231
1637,1345
1638,294
1638,3857
1638,936
1638,4779
1639,4093
1639,1572
1639,3521
1639,1138
1640,3201
1640,3042
1640,3782
1640,994
1641,796
1641,163
1641,3863
1642,16
1642,1232
1642,786
1642,127
1643,4029
1643,4093
1643,2571
1643,4192
1644,590
1644,4214
1644,2210
1644,3434
1645,4465
1645,501
1645,3826
1645,4684
1646,2436
1646,2604
1646,372
1646,2488
1647,2188
1647,2577
1647,3455
1647,4178
1648,1866
1648,1295
1648,2831
1648,2954
1649,16
1649,990
1649,547
1649,513
1650,3426
1650,2390
1650,285
1650,2889
1651,3849
1651,4826
1651,1801
1651,2774
1652,1946
1652,2221
1652,2343
1652,3361
1653,1107
1653,1340
1653,3527
1653,2362
1654,4947
1654,3314
1654,2331
1654,3670
1655,4013
1655,2763
1655,727
1655,4321
1656,3328
1656,199
1656,3498
1656,2673
1657,4065
1657,3314
1657,566
1657,2601
1658,3013
1658,2088
1658,4628
1658,2818
1659,589
1659,2769
1659,696
1659,106
1660,1238
1660,1454
1660,741
1660,3195
1661,2244
1661,1148
1661,1391
1661,860
1662,2449
1662,2205
1662,1454
1662,2924
1663,3936
1663,854
1663,3233
1663,3681
1664,4350
1664,1078
1664,1946
1664,969
1665,4888
1665,1773
1665,349
1665,1003
1666,3959
1666,185
1666,2842
1666,3506
1667,50
1667,2346
1667,546
1667,967
1668,3979
1668,2335
1668,2988
1668,4435
1669,1268
1669,4089
1669,1727
1669,996
1670,546
1670,613
1670,2802
1670,4334
1671,4314
1671,1280
1671,2276
1671,1978
1672,843
1672,1577
1672,3291
1672,3062
1673,573
1673,4264
1673,1096
1673,4679
1674,2142
1674,226
1674,946
1674,4585
1675,1085
1675,3323
1675,2594
1675,3779
1676,3185
1676,4720
1676,1857
1676,3921
1677,229
1677,3891
1677,3249
1677,1400
1678,1753
1678,534
1678,3874
1678,500
1679,1773
1679,608
1679,478
1679,898
1680,4874
1680,1138
1680,1317
1680,4617
1681,324
1681,3914
1681,4419
1681,4880
1682,3507
1682,3776
1682,2861
1682,2344
1684,2428
1684,2999
1684,4329
1684,970
1685,1383
1685,4015
1685,612
1685,2072
1686,2254
1686,901
1686,1789
1686,3605
1687,4065
1687,2053
1687,4761
1687,4936
1688,3313
1688,4153
1688,1255
1688,2939
1689,3996
1689,3096
1689,4057
1689,960
1690,3195
1690,4529
1690,2492
1690,4556
1691,2613
1691,3464
1691,223
1691,3280
1692,2240
1692,1497
1692,2207
1692,3963
1693,731
1693,4222
1693,1387
1693,1411
1694,94
1694,2181
1694,1629
1694,782
1695,230
1695,2551
1695,2924
1695,4807
1696,2823
1696,1977
1696,3573
1696,3559
1697,1587
1697,2610
1697,4450
1697,3391
1698,324
1698,53
1698,3941
1698,1304
1699,3823
1699,4933
1699,3829
1699,1878
1700,2300
1700,2815
1700,2302
1700,537
1701,1129
1701,4229
1701,1749
1701,2788
1702,1280
1702,2353
1702,3445
1702,3444
1703,1578
1703,3340
1703,1325
1703,4005
1704,2747
1704,3896
1704,4943
1704,143
1705,726
1705,275
1705,4140
1705,3706
1706,589
1706,3794
1706,1532
1706,1087
1707,2625
1707,1829
1707,175
1707,3073
1708,4075
1708,3181
1708,1265
1708,4041
1709,3073
1709,1806
1709,1086
1709,2557
1710,4659
1710,3564
1710,4598
1710,4063
1711,1174
1711,4877
1711,888
1711,1865
1712,590
1712,4113
1712,1450
1712,1061
1713,4666
1713,1565
1713,3065
1713,2994
1714,4197
1714,4557
1714,3062
1714,2368
1715,3255
1715,3560
1715,2366
1715,4255
1716,1079
1716,3672
1716,1094
1716,804
1717,2142
1717,3296
1717,1585
1717,2859
1718,4947
1718,3024
1718,628
1718,3523
1719,3239
1719,4960
1719,3566
1719,4454
1720,1856
1720,1572
1720,4264
1720,1035
1721,4093
1721,3215
1721,1658
1721,2388
1722,4011
1722,2290
1722,3713
1722,384
1723,1246
1723,4409
1723,2337
1723,4908
1724,2456
1724,1480
1724,3204
1724,4572
1725,3570
1725,1800
1725,1880
1725,4178
1726,3604
1726,217
1726,4109
1726,1358
1727,506
1727,1906
1727,485
1727,3869
1728,4402
1728,1456
1728,1757
1728,1178
1729,4093
1729,4339
1729,3882
1729,3694
1730,805
1730,557
1730,4680
1730,3205
1731,4947
1731,725
1731,2220
1731,3138
1732,2144
1732,4408
1732,629
1732,3414
1733,2557
1733,2995
1733,3952
1733,3234
1734,3950
1734,1837
1734,2362
1734,324
1735,4465
1735,1268
1735,1784
1736,1232
1736,1000
1736,3394
1736,3466
1737,1940
1737,4849
1737,2351
1737,1822
1738,1240
1738,2451
1738,3526
1738,2785
1739,1289
1739,3435
1739,608
1739,2157
1740,1753
1740,247
1740,3348
1740,4421
1741,4439
1741,2530
1741,4770
1741,2167
1742,2359
1742,1476
1742,936
1742,3054
1743,3328
1743,1200
1743,4035
1743,2181
1744,3254
1744,2155
1744,4948
1744,4220
1745,1582
1745,1447
1745,4559
1745,3780
1746,756
1746,1045
1746,534
1746,484
1747,2346
1747,1138
1747,2179
1748,3350
1748,2031
1748,4441
1749,2440
1749,1740
1749,1357
1749,3894
1750,1469
1750,3455
1750,4446
1750,26
1751,3793
1751,2015
1751,908
1751,1317
1752,73
1752,1591
1753,803
1753,1572
1753,1957
1754,1565
1754,4241
1754,4973
1755,4700
1755,4358
1755,4594
1755,707
1756,4029
1756,2188
1756,3880
1756,40
1757,737
1757,440
1757,947
1757,2092
1758,737
1758,440
1758,3869
1758,1416
1759,726
1759,1285
1759,1813
1759,1991
1760,481
1760,1678
1760,1502
1760,677
1761,589
1761,3474
1761,1068
1761,1204
1762,3884
1762,2930
1762,3422
1762,102
1763,2816
1763,2672
1763,772
1763,1521
1764,1787
1764,4797
1764,777
1764,780
1765,4947
1765,3454
1765,1806
1765,1441
1766,2437
1766,4012
1766,3860
1766,3723
1767,4918
1767,2753
1767,1096
1767,533
1768,729
1768,4689
1768,4483
1768,1273
1769,651
1769,2263
1769,4379
1769,3568
1770,1755
1770,3328
1770,4720
1770,908
1771,1107
1771,4941
1771,2350
1771,4448
1772,1856
1772,2558
1772,4648
1772,2262
1773,3402
1773,1222
1773,542
1773,2021
1774,661
1774,1879
1774,2354
1774,4972
1775,1987
1775,2370
1775,3259
1775,2327
1776,4947
1776,2070
1776,3090
1776,1969
1777,1024
1777,1232
1777,1519
1777,1786
1778,2702
1778,1376
1778,1116
1778,185
1779,464
1779,671
1779,4982
1779,3728
1780,904
1780,3296
1780,1690
1780,1072
1781,2728
1781,4285
1781,2724
1781,971
1782,934
1782,3527
1782,2328
1782,797
1783,1940
1783,4849
1783,217
1783,586
1784,2290
1784,1138
1784,13
1784,1758
1785,3465
1785,2453
1785,177
1785,1760
1786,1987
1786,4733
1786,4936
1786,1981
1787,3572
1787,3542
1787,1800
1787,732
1788,4665
1788,3439
1788,1999
1788,3675
1789,822
1789,3146
1789,3474
1789,4591
1790,3293
1790,4363
1790,2939
1790,3367
1791,4910
1791,482
1791,486
1791,700
1792,4948
1792,3869
1792,4767
1792,460
1793,2099
1793,460
1793,3610
1793,4313
1794,1865
1794,2223
1794,1495
1794,1334
1795,2729
1795,949
1795,2820
1795,2765
1796,523
1796,2510
1796,202
1796,4312
1797,1366
1797,4011
1797,1085
1797,2529
1798,1577
1798,2227
1798,3979
1798,3674
1799,4947
1799,1129
1799,2327
1799,3222
1800,4947
1800,3200
1800,204
1800,2279
1801,3752
1801,3311
1801,4636
1801,3350
1802,2728
1802,4363
1802,1491
1803,589
1803,3550
1803,1426
1803,4712
1804,53
1804,1489
1804,1081
1804,3668
1805,2007
1805,2266
1805,4844
1805,1768
1806,1940
1806,4700
1806,3513
1806,3774
1807,4402
1807,3451
1807,4354
1807,1273
1808,4296
1808,1200
1808,2899
1808,71
1809,4465
1809,993
1809,3997
1809,4339
1810,3521
1810,4882
1810,3250
1810,4748
1811,2933
1811,3936
1811,3022
1811,3276
1812,1587
1812,1257
1812,507
1812,2095
1813,854
1813,4568
1813,1186
1813,649
1814,3717
1814,4483
1814,3370
1814,2180
1815,4465
1815,2640
1815,1051
1815,3688
1816,2640
1816,4231
1816,3999
1816,3253
1817,3717
1817,2223
1817,573
1817,3296
1818,1268
1818,3552
1818,551
1818,2740
1819,4093
1819,3344
1819,2262
1819,4094
1820,4976
1820,2720
1820,2642
1820,1890
1821,1587
1821,949
1821,856
1821,1970
1822,1680
1822,3762
1822,729
1822,4689
1823,4947
1823,1129
1823,4708
1823,2203
1824,2440
1824,3262
1824,398
1824,830
1825,2924
1825,2915
1825,668
1825,3633
1826,4074
1826,1068
1826,2878
1826,3798
1827,523
1827,113
1827,805
1827,4381
1828,3936
1828,2951
1828,2856
1828,1755
1829,2436
1829,3498
1829,2388
1829,1097
1830,3170
1830,3293
1830,456
1830,1628
1831,2835
1831,4199
1831,4714
1831,870
1832,2196
1832,90
1832,3034
1832,2410
1833,4017
1833,3318
1833,196
1833,3122
1834,1719
1834,234
1834,4810
1834,1971
1835,2039
1835,2509
1836,4947
1836,1129
1836,1615
1836,1487
1837,2125
1837,1196
1837,2697
1837,498
1838,2053
1838,2855
1838,3329
1838,1239
1839,2440
1839,2028
1839,4775
1839,2855
1840,749
1840,3454
1840,3385
1840,2712
1841,4910
1841,3874
1841,4388
1841,2520
1842,324
1842,1813
1842,3292
1842,4825
1843,854
1843,1578
1843,936
1843,119
1844,1147
1844,4213
1844,2955
1844,1630
1845,1610
1845,355
1845,3207
1845,3347
1846,4625
1846,3288
1846,4849
1846,3008
1847,4029
1847,805
1847,2426
1847,3313
1848,2915
1848,2221
1848,2373
1848,4626
1849,4207
1849,4159
1849,955
1849,1675
1850,2028
1850,2504
1850,3739
1850,695
1851,1859
1851,2702
1851,4439
1851,136
1852,3768
1852,183
1852,797
1852,3182
1853,770
1853,4921
1853,141
1853,4102
1854,1387
1854,3236
1854,3861
1854,4700
1855,699
1855,501
1855,1060
1855,3546
1856,4691
1856,4872
1856,4034
1856,2302
1857,4860
1857,2157
1857,2694
1857,3168
1858,269
1858,2680
1858,1889
1858,463
1859,2631
1859,1813
1859,2053
1859,1225
1860,3350
1860,2574
1860,361
1860,4948
1861,3350
1861,2009
1861,4508
1861,2204
1862,3477
1862,3570
1862,267
1862,1156
1863,3373
1863,1764
1863,2383
1863,3275
1864,973
1864,1668
1864,378
1864,194
1865,3796
1865,802
1865,1823
1865,667
1866,870
1866,1192
1866,1620
1866,641
1867,4465
1867,1129
1867,1607
1867,2764
1868,4296
1868,3166
1868,3288
1868,1951
1869,3061
1869,3231
1869,163
1869,1232
1870,1294
1870,779
1870,424
1870,3169
1871,3293
1871,4034
1871,3506
1871,1030
1872,4941
1872,232
1872,1341
1872,2627
1873,4465
1873,1129
1873,3206
1873,2764
1874,1107
1874,3013
1874,551
1874,3972
1875,3717
1875,4659
1875,3217
1875,1802
1876,27
1876,2185
1876,2813
1876,463
1877,2812
1877,940
1877,664
1877,341
1878,2463
1878,1385
1878,3891
1878,2800
1879,1981
1879,117
1879,2681
1879,2359
1880,969
1880,473
1880,2753
1880,241
1881,648
1881,2853
1881,1813
1881,642
1882,1106
1882,86
1882,2265
1882,4760
1883,2240
1883,1497
1883,995
1883,4469
1884,854
1884,4776
1884,3133
1884,3461
1885,3545
1885,57
1885,4399
1885,266
1886,4267
1886,194
1886,1051
1886,4737
1887,4350
1887,854
1887,3085
1887,80
1888,2647
1888,2171
1888,2546
1888,802
1889,2179
1889,507
1889,2634
1889,3554
1890,737
1890,934
1890,2335
1890,1085
1891,4625
1891,2171
1891,3717
1891,696
1892,1350
1892,1985
1892,521
1892,4231
1893,3494
1893,2868
1893,1738
1893,1308
1894,2342
1894,3745
1894,1848
1894,2464
1895,1704
1895,740
1895,1751
1895,125
1896,4858
1896,1918
1896,4081
1896,1639
1897,4065
1897,4883
1897,1082
1897,2505
1898,2858
1898,3831
1898,3531
1898,3613
1899,1003
1899,4657
1899,4203
1899,4536
1900,373
1900,843
1900,1059
1900,4800
1901,4467
1901,3776
1901,1489
1901,3242
1902,4861
1902,4798
1902,3382
1902,1002
1903,4065
1903,1454
1903,850
1903,3276
1904,1366
1904,2747
1904,3004
1904,720
1905,2796
1905,4753
1905,4222
1905,463
1906,2702
1906,1376
1906,3934
1906,2664
1907,4666
1907,644
1907,887
1907,566
1908,3245
1908,969
1908,971
1908,816
1909,4659
1909,3316
1909,4616
1909,1001
1910,737
1910,4105
1910,4563
1910,3371
1911,805
1911,1318
1911,4820
1911,1387
1912,2436
1912,2773
1912,1016
1912,4533
1913,796
1913,2797
1913,3000
1913,851
1914,2641
1914,3907
1914,4777
1914,1395
1915,726
1915,1295
1915,2862
1915,807
1916,1238
1916,3313
1916,2048
1916,2591
1917,4325
1917,1572
1917,4181
1917,2892
1918,2906
1918,3291
1918,158
1918,3787
1919,267
1919,907
1919,1200
1919,3260
1920,4459
1920,580
1920,1018
1920,3398
1921,934
1921,2749
1921,2459
1921,138
1922,4874
1922,4562
1922,3540
1922,4887
1923,2664
1923,3477
1923,3854
1923,1518
1924,4849
1924,3240
1924,2271
1924,798
1925,775
1925,4551
1925,4438
1925,1488
1926,1773
1926,4788
1926,1506
1926,4087
1927,2342
1927,2039
1927,2728
1928,50
1928,1340
1928,2362
1928,3385
1929,969
1929,432
1929,2531
1929,1803
1930,4678
1930,4459
1930,4562
1930,3506
1931,1719
1931,163
1931,386
1931,1689
1932,1268
1932,190
1933,4093
1933,907
1933,229
1933,3276
1934,2724
1934,1107
1934,1572
1934,997
1935,2173
1936,4856
1936,2565
1936,2015
1936,1243
1937,74
1937,3313
1937,4005
1937,2851
1938,4034
1938,699
1938,2802
1938,1321
1939,573
1939,3414
1939,4013
1939,869
1940,2777
1940,1417
1940,4313
1940,4500
1941,875
1941,4206
1941,2583
1941,2376
1942,1658
1942,2136
1942,3767
1942,2813
1943,4186
1943,2373
1943,901
1943,1100
1944,1232
1944,666
1944,3042
1944,1975
1945,3796
1945,1823
1945,2899
1945,588
1946,3356
1946,4035
1946,1658
1946,3155
1947,4666
1947,4558
1947,28
1947,1594
1948,3400
1948,1454
1948,3604
1948,3938
1949,4753
1949,1681
1949,1518
1949,4229
1950,2929
1950,699
1950,3527
1951,3734
1951,184
1951,2994
1951,996
1952,2798
1952,3368
1952,836
1952,821
1953,2423
1953,4808
1953,139
1953,2306
1954,573
1954,76
1954,3552
1954,349
1955,2702
1955,1360
1955,4034
1955,993
1956,4735
1956,4626
1956,4590
1956,697
1957,469
1957,2423
1957,4035
1957,1242
1958,4093
1958,473
1958,2547
1958,3507
1959,1693
1959,2121
1959,648
1959,726
1960,3313
1960,2796
1960,731
1960,901
1961,3552
1961,1258
1961,1572
1961,2278
1962,4358
1962,4010
1962,3965
1962,638
1963,1113
1963,2728
1963,3743
1963,2622
1964,1987
1964,3560
1964,4264
1965,1856
1965,4549
1965,4225
1965,1339
1966,608
1966,4121
1966,230
1966,2473
1967,267
1967,2221
1967,2475
1967,3257
1968,2670
1968,3831
1968,1518
1968,1507
1969,1940
1969,2579
1969,858
1969,1286
1970,3291
1970,3062
1970,860
1970,1774
1971,3313
1971,2188
1972,3186
1972,1045
1972,3253
1972,4005
1973,4565
1973,620
1973,4971
1973,368
1974,4651
1974,1658
1974,2144
1974,4910
1975,3328
1975,399
1975,2151
1975,3052
1976,2440
1976,2831
1976,4122
1976,2028
1977,2346
1977,469
1977,658
1977,195
1978,2769
1978,2338
1978,646
1978,696
1979,2561
1979,2007
1979,4062
1980,1238
1980,2628
1980,2397
1980,4441
1981,4872
1981,3507
1981,2798
1981,3453
1982,1211
1982,3914
1982,2358
1982,3492
1983,1753
1983,2787
1983,712
1983,501
1984,731
1984,1107
1984,2915
1984,2396
1985,4910
1985,74
1985,1837
1985,4063
1986,3823
1986,4129
1986,394
1986,2962
1987,3340
1987,1725
1987,4955
1987,4324
1988,3633
1988,720
1988,3477
1988,1560
1989,4438
1989,1878
1989,1549
1989,764
1990,2976
1990,4029
1990,2956
1990,375
1991,4962
1991,4040
1991,2556
1991,4858
1992,1238
1992,3564
1992,2989
1992,573
1993,3796
1993,2120
1993,4905
1993,1026
1994,3255
1994,1387
1994,4555
1994,920
1995,524
1995,3788
1995,4701
1995,3765
1996,2664
1996,608
1996,4807
1996,1084
1997,2640
1997,1107
1997,1464
1997,4422
1998,3230
1998,4299
1998,2813
1998,2144
1999,729
1999,4689
1999,1737
1999,632
2000,50
2000,1200
2000,3507
2000,1122
2001,590
2001,1958
2001,2210
2001,1166
2002,857
2002,3553
2002,3541
2002,101
2003,3961
2003,725
2003,4886
2003,484
2004,651
2004,1211
2004,1639
2004,325
2005,432
2005,2929
2006,2720
2006,1332
2006,83
2006,4935
2007,808
2007,3013
2007,3305
2007,4886
2008,1100
2008,2747
2008,630
2008,3694
2009,2287
2009,2973
